,record_num,id,latitude,longitude,direction_id,current_stop_sequence,label,speed,trip_id,stop_id,bus_bearing,occupancy_status,current_status,updated_at
1527,1528,y1834,42.34940099,-71.08890153,1,12.0,1834,,52110946,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:28-04:00
1528,1529,y1827,42.33251477,-71.08018989,1,22.0,1827,,52111039,,313,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:40-04:00
1529,1530,y1805,42.34247549,-71.08417936,0,11.0,1805,,52110915,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:03-04:00
1530,1531,y1795,42.37021014,-71.11349503,1,3.0,1795,,52110788,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:40-04:00
1531,1532,y1780,42.37302,-71.1175,0,1.0,1780,,52110975,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:28-04:00
1532,1533,y1775,42.33118922,-71.0826333,0,2.0,1775,,52111026,,41,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:38-04:00
1533,1534,y1766,42.33131894,-71.07688395,0,5.0,1766,,52110997,,51,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:37-04:00
1534,1535,y1722,42.34090126,-71.08228629,1,16.0,1722,,52110849,,130,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:38-04:00
1535,1536,y1923,42.33264117,-71.08127756,1,22.0,1923,,52111045,,232,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:48-04:00
1536,1537,y1857,42.35080059,-71.08937717,0,14.0,1857,,52110882,,341,FULL,IN_TRANSIT_TO,2022-08-10T18:31:53-04:00
1537,1538,y1834,42.34940893,-71.08886619,1,12.0,1834,,52110946,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:52-04:00
1538,1539,y1827,42.3328913,-71.08098021,1,22.0,1827,,52111039,,315,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:52-04:00
1539,1540,y1805,42.34251302,-71.08424082,0,11.0,1805,,52110915,,312,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:50-04:00
1540,1541,y1795,42.37008017,-71.11324389,1,3.0,1795,,52110788,,118,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:49-04:00
1541,1542,y1780,42.37297759,-71.11750574,0,1.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:43-04:00
1542,1543,y1775,42.3317543,-71.08202536,0,2.0,1775,,52111026,,43,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:51-04:00
1543,1544,y1766,42.33152752,-71.0764218,0,5.0,1766,,52110997,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:52-04:00
1544,1545,y1722,42.34070881,-71.08205921,1,16.0,1722,,52110849,,138,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:51-04:00
1545,1546,y1923,42.33261169,-71.08134602,1,22.0,1923,,52111045,,195,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:03-04:00
1546,1547,y1857,42.35136451,-71.08973116,0,14.0,1857,,52110882,,333,FULL,IN_TRANSIT_TO,2022-08-10T18:32:00-04:00
1547,1548,y1834,42.34912794,-71.0887102,1,12.0,1834,,52110946,,157,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:00-04:00
1548,1549,y1827,42.3328864,-71.0810324,1,22.0,1827,,52111039,,252,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:58-04:00
1549,1550,y1805,42.34257709,-71.08442248,0,11.0,1805,,52110915,,336,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:54-04:00
1550,1551,y1795,42.36961594,-71.11167405,1,4.0,1795,,52110788,,121,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:01-04:00
1551,1552,y1780,42.37297759,-71.11750574,0,1.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:43-04:00
1552,1553,y1775,42.33185524,-71.08186757,0,3.0,1775,,52111026,,53,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:59-04:00
1553,1554,y1766,42.33148319,-71.07645683,0,5.0,1766,,52110997,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:56-04:00
1554,1555,y1722,42.34075307,-71.08194431,1,16.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:58-04:00
1555,1556,y1923,42.33256,-71.0813,1,22.0,1923,,52111045,,225,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:08-04:00
1556,1557,y1857,42.35168538,-71.08984576,0,15.0,1857,,52110882,,340,FULL,IN_TRANSIT_TO,2022-08-10T18:32:04-04:00
1557,1558,y1834,42.34884119,-71.08848488,1,12.0,1834,,52110946,,154,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:04-04:00
1558,1559,y1827,42.33288594,-71.08112428,1,22.0,1827,,52111039,,253,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:05-04:00
1559,1560,y1805,42.34257709,-71.08442248,0,11.0,1805,,52110915,,336,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:54-04:00
1560,1561,y1795,42.36916694,-71.11113598,1,4.0,1795,,52110788,,134,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:06-04:00
1561,1562,y1780,42.37297759,-71.11750574,0,1.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:43-04:00
1562,1563,y1775,42.33192582,-71.08176519,0,3.0,1775,,52111026,,41,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:04-04:00
1563,1564,y1766,42.33153476,-71.076325,0,5.0,1766,,52110997,,53,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:05-04:00
1564,1565,y1722,42.34075307,-71.08194431,1,16.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:58-04:00
1565,1566,y1923,42.33210162,-71.08167609,1,22.0,1923,,52111045,,222,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:21-04:00
1566,1567,y1857,42.35300233,-71.09056036,0,15.0,1857,,52110882,,338,FULL,IN_TRANSIT_TO,2022-08-10T18:32:22-04:00
1567,1568,y1834,42.34797851,-71.08812972,1,12.0,1834,,52110946,,167,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:19-04:00
1568,1569,y1827,42.33264171,-71.08128327,1,22.0,1827,,52111039,,202,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:20-04:00
1569,1570,y1805,42.34330493,-71.08570473,0,12.0,1805,,52110915,,319,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:23-04:00
1570,1571,y1795,42.36906277,-71.1102906,1,4.0,1795,,52110788,,6,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:23-04:00
1571,1572,y1780,42.37297759,-71.11750574,0,1.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:43-04:00
1572,1573,y1775,42.3323683,-71.0813918,0,3.0,1775,,52111026,,34,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:22-04:00
1573,1574,y1766,42.33253578,-71.07479259,0,6.0,1766,,52110997,,49,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:22-04:00
1574,1575,y1722,42.34075307,-71.08194431,1,16.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:58-04:00
1575,1576,y1923,42.33207491,-71.08169233,1,22.0,1923,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:27-04:00
1576,1577,y1857,42.3533092,-71.09072883,0,15.0,1857,,52110882,,339,FULL,IN_TRANSIT_TO,2022-08-10T18:32:27-04:00
1577,1578,y1834,42.34758608,-71.08803052,1,12.0,1834,,52110946,,184,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:26-04:00
1578,1579,y1827,42.33237901,-71.08144283,1,22.0,1827,,52111039,,219,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:26-04:00
1579,1580,y1805,42.34358163,-71.08590347,0,12.0,1805,,52110915,,327,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:27-04:00
1580,1581,y1795,42.36909402,-71.11027688,1,4.0,1795,,52110788,,61,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:26-04:00
1581,1582,y1780,42.37297759,-71.11750574,0,1.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:43-04:00
1582,1583,y1775,42.33236928,-71.08138899,0,3.0,1775,,52111026,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:25-04:00
1583,1584,y1766,42.33271123,-71.07450693,0,6.0,1766,,52110997,,47,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:26-04:00
1584,1585,y1722,42.34075307,-71.08194431,1,16.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:58-04:00
1585,1586,y1923,42.33201161,-71.08172471,1,22.0,1923,,52111045,,210,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:36-04:00
1586,1587,y1857,42.35417909,-71.09104438,0,15.0,1857,,52110882,,343,FULL,IN_TRANSIT_TO,2022-08-10T18:32:37-04:00
1587,1588,y1834,42.34711806,-71.08774877,1,12.0,1834,,52110946,,152,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:39-04:00
1588,1589,y1827,42.33214332,-71.08167846,1,22.0,1827,,52111039,,213,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:33-04:00
1589,1590,y1805,42.34406739,-71.08615598,0,12.0,1805,,52110915,,331,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:35-04:00
1590,1591,y1795,42.36888596,-71.10954338,1,4.0,1795,,52110788,,119,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:35-04:00
1591,1592,y1780,42.37301,-71.1175,0,1.0,1780,,52110975,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:28-04:00
1592,1593,y1775,42.33264081,-71.08115556,0,3.0,1775,,52111026,,26,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:40-04:00
1593,1594,y1766,42.33334461,-71.07370268,0,6.0,1766,,52110997,,46,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:37-04:00
1594,1595,y1722,42.34075307,-71.08194431,1,16.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:31:58-04:00
1595,1596,y1923,42.33117937,-71.08271252,1,23.0,1923,,52111045,,221,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:49-04:00
1596,1597,y1857,42.35482869,-71.09140672,0,15.0,1857,,52110882,,330,FULL,IN_TRANSIT_TO,2022-08-10T18:32:46-04:00
1597,1598,y1834,42.34709193,-71.08772298,1,12.0,1834,,52110946,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:47-04:00
1598,1599,y1827,42.33164211,-71.08216209,1,22.0,1827,,52111039,,225,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:46-04:00
1599,1600,y1805,42.34457199,-71.08652773,0,12.0,1805,,52110915,,46,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:49-04:00
1600,1601,y1795,42.36846503,-71.1089395,1,5.0,1795,,52110788,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:49-04:00
1601,1602,y1780,42.37301,-71.1175,0,1.0,1780,,52110975,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:28-04:00
1602,1603,y1775,42.33280002,-71.08087459,0,4.0,1775,,52111026,,110,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:48-04:00
1603,1604,y1766,42.33377771,-71.0735285,0,6.0,1766,,52110997,,335,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:47-04:00
1604,1605,y1722,42.34069107,-71.08183414,1,16.0,1722,,52110849,,141,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:49-04:00
1605,1606,y1923,42.33063157,-71.08336511,1,23.0,1923,,52111045,,213,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:01-04:00
1606,1607,y1857,42.35649247,-71.09222602,0,15.0,1857,,52110882,,344,FULL,IN_TRANSIT_TO,2022-08-10T18:33:07-04:00
1607,1608,y1834,42.34707964,-71.08769945,1,12.0,1834,,52110946,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:54-04:00
1608,1609,y1827,42.33083898,-71.08326977,1,23.0,1827,,52111039,,355,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:03-04:00
1609,1610,y1805,42.34472535,-71.08652674,0,12.0,1805,,52110915,,342,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:59-04:00
1610,1611,y1795,42.36847948,-71.10896096,1,5.0,1795,,52110788,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:03-04:00
1611,1612,y1780,42.37307349,-71.11765929,0,1.0,1780,,52110975,,302,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:04-04:00
1612,1613,y1775,42.33238885,-71.07993237,0,4.0,1775,,52111026,,78,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:07-04:00
1613,1614,y1766,42.33387076,-71.07355229,0,6.0,1766,,52110997,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:59-04:00
1614,1615,y1722,42.33935247,-71.08046266,1,16.0,1722,,52110849,,140,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:03-04:00
1615,1616,y1923,42.33060554,-71.08342611,1,24.0,1923,,52111045,,256,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:07-04:00
1616,1617,y1857,42.356531,-71.09225897,0,15.0,1857,,52110882,,339,FULL,IN_TRANSIT_TO,2022-08-10T18:33:10-04:00
1617,1618,y1834,42.34707964,-71.08769945,1,12.0,1834,,52110946,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:32:54-04:00
1618,1619,y1827,42.33076232,-71.08329564,1,23.0,1827,,52111039,,198,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:09-04:00
1619,1620,y1805,42.34522556,-71.08660991,0,12.0,1805,,52110915,,3,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:08-04:00
1620,1621,y1795,42.36844749,-71.10885906,1,5.0,1795,,52110788,,115,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:08-04:00
1621,1622,y1780,42.37311649,-71.11771077,0,1.0,1780,,52110975,,329,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:07-04:00
1622,1623,y1775,42.33232963,-71.0799079,0,4.0,1775,,52111026,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:11-04:00
1623,1624,y1766,42.33388416,-71.07355326,0,6.0,1766,,52110997,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:08-04:00
1624,1625,y1722,42.33890575,-71.07997133,1,16.0,1722,,52110849,,134,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:10-04:00
1625,1626,y1923,42.3306208,-71.08349915,1,24.0,1923,,52111045,,245,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:17-04:00
1626,1627,y1857,42.35661852,-71.09231134,0,15.0,1857,,52110882,,340,FULL,IN_TRANSIT_TO,2022-08-10T18:33:20-04:00
1627,1628,y1834,42.34704978,-71.08765405,1,12.0,1834,,52110946,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:14-04:00
1628,1629,y1827,42.33077013,-71.08329167,1,23.0,1827,,52111039,,224,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:15-04:00
1629,1630,y1805,42.34526099,-71.08672837,0,12.0,1805,,52110915,,341,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:18-04:00
1630,1631,y1795,42.36776582,-71.10756995,1,5.0,1795,,52110788,,126,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:20-04:00
1631,1632,y1780,42.3731809,-71.11768619,0,1.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:16-04:00
1632,1633,y1775,42.33232602,-71.0799202,0,4.0,1775,,52111026,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:15-04:00
1633,1634,y1766,42.33387916,-71.07357644,0,6.0,1766,,52110997,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:15-04:00
1634,1635,y1722,42.33875266,-71.07976288,1,17.0,1722,,52110849,,19,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:20-04:00
1635,1636,y1923,42.33040244,-71.08402059,1,24.0,1923,,52111045,,226,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:27-04:00
1636,1637,y1857,42.35733231,-71.0926337,0,15.0,1857,,52110882,,342,FULL,IN_TRANSIT_TO,2022-08-10T18:33:33-04:00
1637,1638,y1834,42.34694,-71.08762,1,12.0,1834,,52110946,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:25-04:00
1638,1639,y1827,42.33040117,-71.08388982,1,24.0,1827,,52111039,,246,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:30-04:00
1639,1640,y1805,42.34529573,-71.08671532,0,12.0,1805,,52110915,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:25-04:00
1640,1641,y1795,42.36711856,-71.10667584,1,6.0,1795,,52110788,,140,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:29-04:00
1641,1642,y1780,42.37303467,-71.11767599,0,1.0,1780,,52110975,,193,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:31-04:00
1642,1643,y1775,42.33228013,-71.07980867,0,4.0,1775,,52111026,,117,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:33-04:00
1643,1644,y1766,42.33387916,-71.07357644,0,6.0,1766,,52110997,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:15-04:00
1644,1645,y1722,42.33877256,-71.07977845,1,17.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:22-04:00
1645,1646,y1923,42.32994339,-71.08418966,1,1.0,1923,,52111045,,112,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:42-04:00
1646,1647,y1857,42.35754671,-71.09274674,0,15.0,1857,,52110882,,341,FULL,IN_TRANSIT_TO,2022-08-10T18:33:39-04:00
1647,1648,y1834,42.34694,-71.08762,1,12.0,1834,,52110946,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:25-04:00
1648,1649,y1827,42.3301157,-71.08427616,1,,1827,,52111039,,217,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:42-04:00
1649,1650,y1805,42.34573762,-71.08699427,0,12.0,1805,,52110915,,339,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:42-04:00
1650,1651,y1795,42.36678101,-71.1060744,1,6.0,1795,,52110788,,134,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:39-04:00
1651,1652,y1780,42.3731186,-71.11774688,0,1.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:39-04:00
1652,1653,y1775,42.33195999,-71.07924401,0,4.0,1775,,52111026,,119,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:40-04:00
1653,1654,y1766,42.33387916,-71.07357644,0,6.0,1766,,52110997,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:15-04:00
1654,1655,y1722,42.33822689,-71.07905798,1,17.0,1722,,52110849,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:41-04:00
1655,1656,y1923,42.32990192,-71.08411309,1,1.0,1923,,52111045,,151,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:48-04:00
1656,1657,y1857,42.35763218,-71.09273127,0,15.0,1857,,52110882,,52,FULL,IN_TRANSIT_TO,2022-08-10T18:33:50-04:00
1657,1658,y1834,42.34694,-71.08762,1,12.0,1834,,52110946,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:25-04:00
1658,1659,y1827,42.3299327,-71.08432948,1,,1827,,52111039,,172,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:48-04:00
1659,1660,y1805,42.34624506,-71.08722781,0,12.0,1805,,52110915,,341,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:51-04:00
1660,1661,y1795,42.3664867,-71.10543973,1,6.0,1795,,52110788,,126,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:52-04:00
1661,1662,y1780,42.37310511,-71.11779426,0,1.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:47-04:00
1662,1663,y1775,42.3317635,-71.07866608,0,4.0,1775,,52111026,,118,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:49-04:00
1663,1664,y1766,42.33392397,-71.0737386,0,6.0,1766,,52110997,,302,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:50-04:00
1664,1665,y1722,42.33759155,-71.07830374,1,17.0,1722,,52110849,,144,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:50-04:00
1665,1666,y1857,42.35764276,-71.09269069,0,15.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:33:53-04:00
1666,1667,y1834,42.34704752,-71.08764969,1,12.0,1834,,52110946,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:02-04:00
1667,1668,y1827,42.32988301,-71.08428172,1,,1827,,52111039,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:00-04:00
1668,1669,y1805,42.34634229,-71.08708703,0,13.0,1805,,52110915,,71,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:59-04:00
1669,1670,y1795,42.36610446,-71.10481124,1,6.0,1795,,52110788,,129,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:59-04:00
1670,1671,y1780,42.37310511,-71.11779426,0,1.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:47-04:00
1671,1672,y1775,42.33174655,-71.07852055,0,5.0,1775,,52111026,,102,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:33:54-04:00
1672,1673,y1766,42.3345111,-71.07455353,0,7.0,1766,,52110997,,314,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:00-04:00
1673,1674,y1722,42.33743322,-71.07810304,1,17.0,1722,,52110849,,213,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:01-04:00
1674,1675,y1857,42.35764276,-71.09269069,0,15.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:33:53-04:00
1675,1676,y1834,42.34654397,-71.08750239,1,12.0,1834,,52110946,,157,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:11-04:00
1676,1677,y1827,42.32985734,-71.08430552,1,,1827,,52111039,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:07-04:00
1677,1678,y1805,42.34648471,-71.08723438,0,13.0,1805,,52110915,,331,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:10-04:00
1678,1679,y1795,42.36579748,-71.10434236,1,7.0,1795,,52110788,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:14-04:00
1679,1680,y1780,42.37309036,-71.11784138,0,1.0,1780,,52110975,,286,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:14-04:00
1680,1681,y1775,42.33171517,-71.07833404,0,5.0,1775,,52111026,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:10-04:00
1681,1682,y1766,42.33482848,-71.07482183,0,7.0,1766,,52110997,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:12-04:00
1682,1683,y1722,42.33732885,-71.07814107,1,17.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:07-04:00
1683,1684,y1857,42.3576457,-71.09261608,0,15.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:34:16-04:00
1684,1685,y1834,42.34590918,-71.08714458,1,13.0,1834,,52110946,,160,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:19-04:00
1685,1686,y1827,42.32984911,-71.08431814,1,,1827,,52111039,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:20-04:00
1686,1687,y1805,42.34675631,-71.08734989,0,13.0,1805,,52110915,,335,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:16-04:00
1687,1688,y1795,42.36579748,-71.10434236,1,7.0,1795,,52110788,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:14-04:00
1688,1689,y1780,42.37317077,-71.11822042,0,1.0,1780,,52110975,,283,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:34:22-04:00
